lon,lat,aqi_index,aqi_timestamp,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,cloudcover,visibility,dew_point_2m,apparent_temperature,shortwave_radiation,et0_fao_evapotranspiration,soil_temperature_0cm,soil_moisture_0_to_1cm,weather_timestamp,hour,day,month,weekday,aqi_change_rate
67.0207,24.8547,5.0,2024-10-27 02:00:00,1522.06,0.45,52.78,18.06,12.52,79.75,140.23,12.79,25.6,87.0,0.0,4.8,299.0,1008.4,82.0,,23.4,30.6,0.0,0.0,,,2024-10-27 01:29:19,1,27,10,6,0.0002777777777777778
67.0207,24.8547,5.0,2024-10-27 03:00:00,1949.31,12.85,59.63,14.48,13.47,88.76,151.4,15.71,24.5,91.0,0.0,6.1,326.0,1009.0,49.0,,23.0,29.2,5.0,0.02,,,2024-10-27 02:29:19,2,27,10,6,0.0
67.0207,24.8547,5.0,2024-10-27 04:00:00,2590.18,38.44,65.8,17.52,14.9,94.22,160.47,19.76,27.2,78.0,0.0,4.4,330.0,1009.4,2.0,,23.0,32.0,119.0,0.08,,,2024-10-27 03:29:19,3,27,10,6,0.0
67.0207,24.8547,5.0,2024-10-27 05:00:00,2910.61,49.17,74.71,22.71,16.93,94.73,164.76,25.33,29.7,73.0,0.0,3.8,265.0,1010.0,0.0,,24.4,35.5,321.0,0.23,,,2024-10-27 04:29:19,4,27,10,6,0.0
67.0207,24.8547,5.0,2024-10-27 06:00:00,2563.48,33.08,78.14,42.92,16.45,88.67,160.38,26.6,32.0,62.0,0.0,6.1,247.0,1010.0,0.0,,23.9,37.1,515.0,0.4,,,2024-10-27 05:29:19,5,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 07:00:00,1762.39,13.08,61.01,87.98,12.28,72.17,142.66,19.76,34.0,50.0,0.0,7.5,249.0,1009.3,5.0,,22.1,38.7,667.0,0.54,,,2024-10-27 06:29:19,6,27,10,6,-0.0002777777777777778
67.0207,24.8547,4.0,2024-10-27 08:00:00,1281.74,7.26,45.24,113.01,9.18,61.16,135.31,14.19,35.8,41.0,0.0,10.3,241.0,1008.2,7.0,,20.6,39.6,756.0,0.64,,,2024-10-27 07:29:19,7,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 09:00:00,1148.22,7.04,41.47,103.0,7.75,55.37,136.11,11.4,36.4,40.0,0.0,15.3,231.0,1007.3,22.0,,20.7,39.6,775.0,0.7,,,2024-10-27 08:29:19,8,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 10:00:00,1068.12,7.26,39.07,80.82,6.56,51.11,136.86,9.5,36.3,41.0,0.0,18.7,237.0,1006.3,10.0,,20.9,38.8,720.0,0.68,,,2024-10-27 09:29:19,9,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 11:00:00,1028.06,7.1,39.76,59.37,6.02,49.09,135.72,8.49,36.4,36.0,0.0,19.4,247.0,1005.8,4.0,,18.8,37.1,602.0,0.62,,,2024-10-27 10:29:19,10,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 12:00:00,1054.76,5.53,45.93,36.12,5.66,47.69,130.66,7.92,35.3,38.0,0.0,20.1,250.0,1005.7,0.0,,18.6,35.6,430.0,0.49,,,2024-10-27 11:29:19,11,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 13:00:00,1281.74,5.92,61.01,6.53,6.02,48.32,126.8,8.11,33.6,44.0,0.0,18.1,249.0,1005.9,0.0,,19.8,34.7,226.0,0.32,,,2024-10-27 12:29:19,12,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 14:00:00,1295.09,7.49,58.26,1.59,5.84,48.94,124.11,7.47,30.7,66.0,0.0,15.5,244.0,1006.4,0.0,,23.6,34.3,45.0,0.12,,,2024-10-27 13:29:19,13,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 15:00:00,988.01,0.88,46.61,16.81,5.07,49.59,135.03,6.52,29.6,78.0,0.0,12.6,241.0,1006.6,0.0,,25.4,34.8,0.0,0.04,,,2024-10-27 14:29:19,14,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 16:00:00,754.36,0.0,30.85,39.7,4.47,55.38,179.19,5.89,29.0,84.0,0.0,12.0,240.0,1006.8,0.0,,26.0,34.6,0.0,0.02,,,2024-10-27 15:29:19,15,27,10,6,0.0
67.0207,24.8547,5.0,2024-10-27 17:00:00,727.65,0.0,27.42,44.7,4.71,69.17,225.5,6.65,28.5,84.0,0.0,13.6,250.0,1007.1,0.0,,25.6,33.6,0.0,0.03,,,2024-10-27 16:29:19,16,27,10,6,0.0002777777777777778
67.0207,24.8547,5.0,2024-10-27 18:00:00,754.36,0.0,27.42,46.49,5.3,81.3,242.58,7.73,28.1,83.0,0.0,13.7,270.0,1007.1,0.0,,24.9,32.7,0.0,0.03,,,2024-10-27 17:29:19,17,27,10,6,0.0
67.0207,24.8547,5.0,2024-10-27 19:00:00,747.68,0.0,27.42,50.78,5.25,81.62,227.46,7.09,27.6,80.0,0.0,10.0,290.0,1007.0,0.0,,23.9,32.2,0.0,0.02,,,2024-10-27 18:29:19,18,27,10,6,0.0
67.0207,24.8547,5.0,2024-10-27 20:00:00,687.6,0.0,26.39,57.22,4.77,73.86,204.99,5.13,26.8,84.0,0.0,8.8,296.0,1006.7,0.0,,23.8,31.5,0.0,0.01,,,2024-10-27 19:29:19,19,27,10,6,0.0
67.0207,24.8547,4.0,2024-10-27 21:00:00,694.27,0.0,25.02,60.8,5.78,74.21,197.57,5.45,26.4,87.0,0.0,9.6,303.0,1006.2,0.0,,24.0,31.0,0.0,0.01,,,2024-10-27 20:29:19,20,27,10,6,-0.0002777777777777778
67.0207,24.8547,5.0,2024-10-27 22:00:00,614.17,0.0,18.85,66.52,5.9,84.14,202.69,5.13,26.0,88.0,0.0,9.8,298.0,1005.7,0.0,,24.0,30.7,0.0,0.01,,,2024-10-27 21:29:19,21,27,10,6,0.0002777777777777778
67.0207,24.8547,5.0,2024-10-27 23:00:00,467.3,0.0,11.48,75.1,4.83,99.78,217.1,3.77,25.9,89.0,0.0,10.2,300.0,1005.4,0.0,,23.9,30.4,0.0,0.01,,,2024-10-27 22:29:19,22,27,10,6,0.0
67.0207,24.8547,5.0,2024-10-28 00:00:00,367.16,0.0,7.2,82.25,3.93,107.14,223.22,2.47,25.5,90.0,0.0,9.5,302.0,1005.5,0.0,,23.6,29.9,0.0,0.0,,,2024-10-27 23:29:19,23,27,10,6,0.0
67.0207,24.8547,5.0,2024-10-28 01:00:00,330.45,0.0,5.91,85.12,3.7,98.05,218.35,1.76,25.1,89.0,0.0,8.8,289.0,1005.4,0.0,,23.2,29.5,0.0,0.0,,,2024-10-28 00:29:19,0,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 02:00:00,363.83,0.0,7.88,82.97,4.11,85.95,215.52,1.95,25.5,90.0,0.0,9.6,282.0,1006.1,0.0,,23.6,29.9,0.0,0.0,,,2024-10-28 01:29:19,1,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 03:00:00,507.35,0.35,16.11,72.96,5.3,78.89,215.66,3.51,25.4,91.0,0.0,8.6,270.0,1006.6,0.0,,23.8,30.0,5.0,0.02,,,2024-10-28 02:29:19,2,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 04:00:00,801.09,4.19,29.47,59.37,6.85,76.64,214.94,5.83,28.1,82.0,0.0,7.2,264.0,1007.2,0.0,,24.7,33.6,119.0,0.09,,,2024-10-28 03:29:19,3,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 05:00:00,1094.82,9.83,38.39,53.64,7.99,79.3,216.81,8.74,30.2,73.0,0.0,11.4,252.0,1007.7,0.0,,25.0,35.3,323.0,0.25,,,2024-10-28 04:29:19,4,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 06:00:00,1121.52,9.5,37.01,66.52,8.34,86.75,222.92,10.77,31.9,66.0,0.0,13.9,243.0,1007.9,0.0,,24.6,36.4,518.0,0.41,,,2024-10-28 05:29:19,5,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 07:00:00,1054.76,7.49,33.59,82.97,7.75,95.01,232.46,11.15,33.0,61.0,0.0,18.1,245.0,1007.2,0.0,,24.6,37.4,668.0,0.54,,,2024-10-28 06:29:19,6,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 08:00:00,1174.93,8.16,38.39,88.69,8.34,98.04,235.91,12.54,33.8,55.0,0.0,19.5,249.0,1006.2,0.0,,23.6,37.8,757.0,0.63,,,2024-10-28 07:29:19,7,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 09:00:00,1375.2,10.17,47.98,85.83,9.54,96.89,231.97,14.31,34.2,52.0,0.0,19.9,247.0,1005.0,0.0,,22.9,37.8,776.0,0.66,,,2024-10-28 08:29:19,8,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 10:00:00,1428.6,10.84,52.78,77.25,9.89,91.33,221.83,14.19,34.5,48.0,0.0,18.5,241.0,1004.0,0.0,,22.0,37.5,725.0,0.63,,,2024-10-28 09:29:19,9,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 11:00:00,1255.04,9.05,48.67,63.66,9.3,82.91,210.27,11.53,34.0,51.0,0.0,17.6,235.0,1003.5,0.0,,22.5,37.0,606.0,0.54,,,2024-10-28 10:29:19,10,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 12:00:00,1121.52,5.92,48.67,44.35,9.3,79.03,206.14,8.99,33.1,55.0,0.0,18.2,234.0,1003.5,0.0,,23.0,35.9,431.0,0.41,,,2024-10-28 11:29:19,11,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 13:00:00,1241.68,2.49,63.75,15.38,9.3,79.14,207.52,8.23,31.8,58.0,0.0,17.3,236.0,1003.9,0.0,,22.5,34.5,224.0,0.26,,,2024-10-28 12:29:19,12,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 14:00:00,1268.39,3.44,65.12,4.87,7.75,77.62,207.98,8.36,29.6,79.0,0.0,15.8,238.0,1004.9,0.0,,25.6,34.5,44.0,0.08,,,2024-10-28 13:29:19,13,28,10,0,0.0
67.0207,24.8547,5.0,2024-10-28 15:00:00,1014.71,0.55,50.04,17.52,6.2,73.42,203.43,8.04,28.9,87.0,0.0,14.5,238.0,1005.4,0.0,,26.5,34.6,0.0,0.02,,,2024-10-28 14:29:19,14,28,10,0,0.0
67.0207,24.8547,4.0,2024-10-28 16:00:00,1014.71,0.17,45.24,21.99,6.68,72.29,195.59,9.75,28.5,91.0,0.0,12.2,234.0,1005.9,0.0,,26.8,34.6,0.0,0.01,,,2024-10-28 15:29:19,15,28,10,0,-0.0002777777777777778
67.0207,24.8547,4.0,2024-10-28 17:00:00,1094.82,0.31,46.61,16.63,7.45,73.18,186.46,11.65,28.0,93.0,0.0,9.4,225.0,1006.6,0.0,,26.8,34.6,0.0,0.0,,,2024-10-28 16:29:19,16,28,10,0,0.0
67.0207,24.8547,4.0,2024-10-28 18:00:00,1108.17,0.24,45.24,17.7,7.75,73.0,179.41,12.41,27.6,96.0,0.0,11.5,230.0,1006.8,12.0,,26.9,33.9,0.0,0.0,,,2024-10-28 17:29:19,17,28,10,0,0.0
67.0207,24.8547,4.0,2024-10-28 19:00:00,974.66,0.06,39.76,25.75,6.62,67.36,175.51,9.88,27.5,96.0,0.0,11.4,235.0,1006.6,13.0,,26.8,33.8,0.0,0.0,,,2024-10-28 18:29:19,18,28,10,0,0.0
67.0207,24.8547,4.0,2024-10-28 20:00:00,700.95,0.0,28.79,41.84,4.65,59.19,175.83,5.38,27.3,96.0,0.0,10.5,232.0,1006.4,7.0,,26.6,33.6,0.0,0.0,,,2024-10-28 19:29:19,19,28,10,0,0.0
67.0207,24.8547,4.0,2024-10-28 21:00:00,507.35,0.0,17.99,57.22,3.81,54.96,180.19,3.48,27.0,95.0,0.0,10.3,247.0,1006.1,2.0,,26.2,33.1,0.0,0.0,,,2024-10-28 20:29:19,20,28,10,0,0.0
67.0207,24.8547,4.0,2024-10-28 22:00:00,400.54,0.0,10.2,68.66,3.28,50.7,175.65,2.6,26.6,96.0,0.0,9.0,257.0,1005.7,7.0,,25.9,32.7,0.0,0.0,,,2024-10-28 21:29:19,21,28,10,0,0.0
67.0207,24.8547,4.0,2024-10-28 23:00:00,353.81,0.0,6.34,76.53,2.86,46.36,167.29,1.93,26.1,97.0,0.0,8.3,250.0,1005.6,5.0,,25.5,32.1,0.0,0.0,,,2024-10-28 22:29:19,22,28,10,0,0.0
67.0207,24.8547,4.0,2024-10-29 00:00:00,330.45,0.0,4.67,82.25,2.65,43.68,163.61,1.41,26.0,96.0,0.0,8.9,246.0,1005.8,4.0,,25.4,31.7,0.0,0.0,,,2024-10-28 23:29:19,23,28,10,0,0.0
67.0207,24.8547,4.0,2024-10-29 01:00:00,333.79,0.0,4.8,85.83,2.89,42.8,166.83,1.22,26.0,96.0,0.0,9.6,264.0,1006.1,8.0,,25.2,31.5,0.0,0.0,,,2024-10-29 00:29:19,0,29,10,1,0.0
67.0207,24.8547,4.0,2024-10-29 02:00:00,367.16,0.0,6.94,85.83,3.43,43.9,175.99,1.58,25.8,97.0,0.0,8.1,288.0,1006.9,18.0,,25.2,31.4,0.0,0.0,,,2024-10-29 01:29:19,1,29,10,1,0.0
67.0207,24.8547,4.0,2024-10-29 03:00:00,487.33,0.17,14.05,79.39,4.59,48.41,197.1,3.01,25.5,98.0,0.0,6.8,302.0,1007.6,44.0,,25.1,31.3,4.0,0.01,,,2024-10-29 02:29:19,2,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 04:00:00,540.73,1.41,17.31,77.96,5.07,55.02,236.4,3.17,27.2,93.0,0.0,6.0,279.0,1008.5,32.0,,26.0,33.7,107.0,0.07,,,2024-10-29 03:29:19,3,29,10,1,0.0002777777777777778
67.0207,24.8547,5.0,2024-10-29 05:00:00,674.25,3.58,22.28,75.1,5.84,64.48,266.17,4.81,29.3,80.0,0.0,11.0,246.0,1009.1,17.0,,25.5,34.8,303.0,0.22,,,2024-10-29 04:29:19,4,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 06:00:00,700.95,4.08,21.42,83.68,6.38,75.58,298.47,6.08,30.8,72.0,0.0,13.2,238.0,1009.3,4.0,,25.1,35.7,501.0,0.38,,,2024-10-29 05:29:19,5,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 07:00:00,814.44,5.2,25.36,87.26,6.5,87.99,322.76,8.04,31.7,67.0,0.0,16.7,235.0,1009.1,7.0,,24.9,36.4,650.0,0.5,,,2024-10-29 06:29:19,6,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 08:00:00,1014.71,7.38,33.59,84.4,7.15,93.64,310.6,10.26,32.3,63.0,0.0,18.9,236.0,1008.2,7.0,,24.3,36.8,739.0,0.58,,,2024-10-29 07:29:19,7,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 09:00:00,1201.63,9.72,41.81,76.53,7.75,89.03,267.94,11.53,32.5,62.0,0.0,20.3,235.0,1007.3,2.0,,24.4,36.9,758.0,0.59,,,2024-10-29 08:29:19,8,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 10:00:00,1228.33,10.17,44.55,67.95,7.57,80.59,230.13,11.02,32.7,59.0,0.0,21.4,236.0,1006.3,0.0,,23.5,36.1,712.0,0.58,,,2024-10-29 09:29:19,9,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 11:00:00,1094.82,7.93,42.5,60.8,7.51,74.41,219.49,8.74,32.3,59.0,0.0,22.1,237.0,1005.8,0.0,,23.3,35.0,595.0,0.5,,,2024-10-29 10:29:19,10,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 12:00:00,894.55,3.46,39.76,63.66,12.28,70.71,209.73,6.14,31.7,61.0,0.0,20.6,235.0,1005.6,0.0,,23.1,34.3,422.0,0.38,,,2024-10-29 11:29:19,11,29,10,1,0.0
67.0207,24.8547,4.0,2024-10-29 13:00:00,741.0,0.22,37.36,70.81,17.88,63.22,185.3,4.02,30.7,64.0,0.0,18.1,238.0,1005.8,0.0,,23.0,33.6,219.0,0.23,,,2024-10-29 12:29:19,12,29,10,1,-0.0002777777777777778
67.0207,24.8547,4.0,2024-10-29 14:00:00,754.36,0.0,38.39,61.51,12.76,61.88,183.43,4.43,29.0,73.0,0.0,17.7,246.0,1006.6,0.0,,23.8,32.4,42.0,0.1,,,2024-10-29 13:29:19,13,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 15:00:00,674.25,0.0,30.5,59.37,6.79,75.19,245.83,5.26,28.6,76.0,0.0,14.5,248.0,1007.1,0.0,,24.0,32.5,0.0,0.05,,,2024-10-29 14:29:19,14,29,10,1,0.0002777777777777778
67.0207,24.8547,5.0,2024-10-29 16:00:00,714.3,0.0,29.82,54.36,5.42,99.38,333.81,6.9,28.1,81.0,0.0,11.0,246.0,1007.5,0.0,,24.5,32.9,0.0,0.03,,,2024-10-29 15:29:19,15,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 17:00:00,794.41,0.0,31.87,50.07,5.84,114.55,376.28,8.36,27.5,86.0,0.0,9.4,239.0,1008.0,0.0,,25.0,32.9,0.0,0.01,,,2024-10-29 16:29:19,16,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 18:00:00,867.84,0.0,33.59,47.92,6.44,120.76,384.94,9.63,27.0,92.0,0.0,9.8,244.0,1008.3,0.0,,25.6,32.8,0.0,0.0,,,2024-10-29 17:29:19,17,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 19:00:00,907.9,0.0,35.99,44.7,6.32,118.75,368.6,9.12,26.6,95.0,0.0,9.1,255.0,1008.2,5.0,,25.8,32.5,0.0,0.0,,,2024-10-29 18:29:19,18,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 20:00:00,807.76,0.0,34.62,45.06,5.36,110.53,339.53,6.4,26.2,97.0,0.0,9.1,260.0,1008.0,5.0,,25.7,32.1,0.0,0.0,,,2024-10-29 19:29:19,19,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 21:00:00,680.92,0.0,27.76,52.21,5.07,104.68,313.44,5.32,26.1,97.0,0.0,10.3,263.0,1007.7,10.0,,25.5,31.7,0.0,0.0,,,2024-10-29 20:29:19,20,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 22:00:00,540.73,0.0,18.16,62.94,4.59,100.31,294.59,4.56,26.0,97.0,0.0,10.3,266.0,1007.5,8.0,,25.4,31.4,0.0,0.0,,,2024-10-29 21:29:19,21,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-29 23:00:00,390.53,0.0,9.94,75.1,3.55,95.4,284.34,3.36,25.7,97.0,0.0,9.4,263.0,1007.6,19.0,,25.2,31.2,0.0,0.0,,,2024-10-29 22:29:19,22,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-30 00:00:00,317.1,0.0,5.74,83.68,2.77,91.71,286.86,2.28,25.8,95.0,0.0,10.3,247.0,1007.7,3.0,,24.9,30.9,0.0,0.0,,,2024-10-29 23:29:19,23,29,10,1,0.0
67.0207,24.8547,5.0,2024-10-30 01:00:00,287.06,0.0,4.5,90.12,2.56,87.88,289.65,1.66,25.7,94.0,0.0,11.7,252.0,1007.8,0.0,,24.6,30.5,0.0,0.0,,,2024-10-30 00:29:19,0,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 02:00:00,320.43,0.0,6.34,91.55,2.89,81.96,276.43,1.95,25.9,94.0,0.0,12.7,257.0,1008.3,0.0,,24.8,30.6,0.0,0.0,,,2024-10-30 01:29:19,1,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 03:00:00,447.27,0.23,13.88,87.26,3.87,78.02,266.61,3.42,25.6,95.0,0.0,11.3,268.0,1009.0,0.0,,24.9,30.6,4.0,0.02,,,2024-10-30 02:29:19,2,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 04:00:00,460.62,1.29,14.57,87.98,4.41,72.84,263.08,2.94,27.2,91.0,0.0,9.9,265.0,1009.8,0.0,,25.6,32.9,113.0,0.08,,,2024-10-30 03:29:19,3,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 05:00:00,494.0,2.32,15.25,88.69,4.77,72.11,261.48,3.42,29.1,76.0,0.0,14.3,260.0,1010.4,0.0,,24.5,33.4,311.0,0.24,,,2024-10-30 04:29:19,4,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 06:00:00,480.65,2.24,12.85,94.41,4.95,73.35,263.36,3.74,30.6,65.0,0.0,16.0,256.0,1010.8,0.0,,23.4,34.0,505.0,0.4,,,2024-10-30 05:29:19,5,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 07:00:00,467.3,2.12,11.82,98.71,4.53,73.84,260.29,3.7,31.5,61.0,0.0,18.0,250.0,1010.4,0.0,,23.1,35.0,654.0,0.52,,,2024-10-30 06:29:19,6,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 08:00:00,514.03,2.54,13.54,98.71,4.41,74.37,253.75,4.02,32.0,61.0,0.0,20.7,247.0,1009.8,0.0,,23.5,35.7,744.0,0.58,,,2024-10-30 07:29:19,7,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 09:00:00,567.44,3.19,16.62,92.98,4.23,72.98,243.07,4.24,32.2,60.0,0.0,22.9,247.0,1009.2,0.0,,23.5,35.6,763.0,0.6,,,2024-10-30 08:29:19,8,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 10:00:00,574.11,3.32,17.99,85.83,3.93,70.26,232.29,4.12,32.0,61.0,0.0,23.9,248.0,1008.6,5.0,,23.5,35.0,709.0,0.56,,,2024-10-30 09:29:19,9,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 11:00:00,574.11,2.88,19.02,79.39,3.87,67.32,222.92,3.83,31.5,64.0,0.0,23.7,250.0,1008.1,5.0,,23.9,34.2,589.0,0.47,,,2024-10-30 10:29:19,10,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 12:00:00,580.79,1.79,22.62,70.1,3.78,63.68,215.06,3.67,30.9,65.0,0.0,22.9,252.0,1008.2,0.0,,23.6,33.4,416.0,0.36,,,2024-10-30 11:29:19,11,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 13:00:00,667.57,0.27,31.53,55.79,4.11,61.71,207.44,3.83,29.7,72.0,0.0,21.1,255.0,1008.4,0.0,,24.1,32.8,216.0,0.21,,,2024-10-30 12:29:19,12,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 14:00:00,647.54,0.0,30.85,53.64,4.11,59.64,202.11,3.7,28.5,83.0,0.0,16.7,249.0,1009.0,1.0,,25.4,33.1,40.0,0.07,,,2024-10-30 13:29:19,13,30,10,2,0.0
67.0207,24.8547,4.0,2024-10-30 15:00:00,540.73,0.0,21.93,62.94,4.05,57.46,195.05,3.61,28.0,88.0,0.0,14.7,252.0,1009.6,10.0,,25.9,33.2,0.0,0.02,,,2024-10-30 14:29:19,14,30,10,2,-0.0002777777777777778
67.0207,24.8547,4.0,2024-10-30 16:00:00,514.03,0.0,18.16,67.23,4.41,57.32,195.86,4.02,27.6,91.0,0.0,10.5,253.0,1010.2,9.0,,26.0,33.5,0.0,0.01,,,2024-10-30 15:29:19,15,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 17:00:00,547.41,0.0,19.02,65.09,5.19,59.24,200.58,5.0,27.3,92.0,0.0,8.1,257.0,1010.7,20.0,,26.0,33.5,0.0,0.0,,,2024-10-30 16:29:19,16,30,10,2,0.0002777777777777778
67.0207,24.8547,5.0,2024-10-30 18:00:00,667.57,0.0,22.96,60.8,6.56,63.84,209.8,6.71,26.7,95.0,0.0,8.0,261.0,1011.0,20.0,,25.9,32.9,0.0,0.0,,,2024-10-30 17:29:19,17,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 19:00:00,1014.71,0.01,38.73,44.35,7.99,74.08,220.46,9.5,26.3,97.0,0.0,7.8,265.0,1010.9,37.0,,25.7,32.4,0.0,0.0,,,2024-10-30 18:29:19,18,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 20:00:00,1255.04,0.07,53.47,25.75,8.34,78.58,212.24,9.25,25.9,97.0,0.0,7.9,274.0,1010.9,33.0,,25.4,31.7,0.0,0.0,,,2024-10-30 19:29:19,19,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 21:00:00,1308.44,0.06,54.84,21.99,9.06,83.04,204.61,9.37,25.6,97.0,0.0,8.0,295.0,1010.6,59.0,,25.2,31.4,0.0,0.0,,,2024-10-30 20:29:19,20,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 22:00:00,1174.93,0.01,43.18,29.33,9.3,82.95,195.7,9.5,25.5,98.0,0.0,8.8,321.0,1010.3,93.0,,25.1,31.0,0.0,0.0,,,2024-10-30 21:29:19,21,30,10,2,0.0
67.0207,24.8547,5.0,2024-10-30 23:00:00,894.55,0.0,28.45,41.13,8.82,75.05,186.94,8.74,25.6,99.0,0.0,10.2,321.0,1010.3,100.0,,25.5,31.1,0.0,0.0,,,2024-10-30 22:29:19,22,30,10,2,0.0
67.0207,24.8547,4.0,2024-10-31 00:00:00,674.25,0.0,19.36,52.21,8.94,67.01,187.08,7.35,25.5,99.0,0.0,9.6,330.0,1010.4,100.0,,25.4,31.0,0.0,0.0,,,2024-10-30 23:29:19,23,30,10,2,-0.0002777777777777778
67.0207,24.8547,4.0,2024-10-31 01:00:00,640.87,0.0,19.54,55.79,11.56,65.88,197.84,7.47,25.4,97.0,0.0,10.4,334.0,1010.5,98.0,,24.9,30.6,0.0,0.0,,,2024-10-31 00:29:19,0,31,10,3,0.0
67.0207,24.8547,5.0,2024-10-31 02:00:00,1094.82,0.01,40.44,35.41,16.21,81.96,212.38,14.44,25.4,99.0,0.0,7.3,332.0,1011.2,100.0,,25.2,31.2,0.0,0.0,,,2024-10-31 01:29:19,1,31,10,3,0.0002777777777777778
67.0207,24.8547,5.0,2024-10-31 03:00:00,2456.67,21.68,78.83,2.15,26.46,122.83,257.62,32.93,25.4,97.0,0.0,5.3,336.0,1012.1,100.0,,25.0,31.3,3.0,0.01,,,2024-10-31 02:29:19,2,31,10,3,0.0
67.0207,24.8547,5.0,2024-10-31 04:00:00,4913.33,106.39,94.59,1.35,41.96,183.61,329.35,58.26,26.0,93.0,0.0,4.2,301.0,1013.0,73.0,,24.7,31.9,71.0,0.05,,,2024-10-31 03:29:19,3,31,10,3,0.0
67.0207,24.8547,5.0,2024-10-31 05:00:00,5607.6,137.69,95.96,4.69,43.87,194.32,350.24,59.28,27.5,82.0,0.0,6.3,283.0,1013.7,23.0,,24.0,32.7,254.0,0.18,,,2024-10-31 04:29:19,4,31,10,3,0.0
67.0207,24.8547,5.0,2024-10-31 06:00:00,3631.59,69.74,85.68,20.38,29.8,142.69,292.87,34.96,29.1,72.0,0.0,6.3,270.0,1013.8,0.0,,23.6,34.1,481.0,0.35,,,2024-10-31 05:29:19,5,31,10,3,0.0
67.0207,24.8547,5.0,2024-10-31 07:00:00,1255.04,10.51,42.84,80.11,14.19,78.18,218.18,12.03,30.9,62.0,0.0,8.4,255.0,1013.5,0.0,,22.9,35.7,643.0,0.48,,,2024-10-31 06:29:19,6,31,10,3,0.0
67.0207,24.8547,5.0,2024-10-31 08:00:00,1081.47,7.6,37.36,94.41,9.89,70.55,206.62,10.39,32.2,57.0,0.0,11.5,248.0,1012.6,1.0,,22.5,36.8,736.0,0.58,,,2024-10-31 07:29:19,7,31,10,3,0.0
